,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
0,ZH,Africa Eastern and Southern,"Life expectancy at birth, total (years)",2025,,Aggregates,Aggregates,Aggregates,,
1,ZH,Africa Eastern and Southern,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
2,ZH,Africa Eastern and Southern,"Life expectancy at birth, total (years)",2023,65.1461543479959,Aggregates,Aggregates,Aggregates,,
3,ZH,Africa Eastern and Southern,"Life expectancy at birth, total (years)",2022,64.4870195456608,Aggregates,Aggregates,Aggregates,,
4,ZH,Africa Eastern and Southern,"Life expectancy at birth, total (years)",2021,62.9799991857494,Aggregates,Aggregates,Aggregates,,
5,ZH,Africa Eastern and Southern,"Life expectancy at birth, total (years)",2020,63.7664840026943,Aggregates,Aggregates,Aggregates,,
6,ZH,Africa Eastern and Southern,"Life expectancy at birth, total (years)",2019,63.8572612837043,Aggregates,Aggregates,Aggregates,,
7,ZH,Africa Eastern and Southern,"Life expectancy at birth, total (years)",2018,63.3306913582336,Aggregates,Aggregates,Aggregates,,
8,ZH,Africa Eastern and Southern,"Life expectancy at birth, total (years)",2017,62.5912750961501,Aggregates,Aggregates,Aggregates,,
9,ZH,Africa Eastern and Southern,"Life expectancy at birth, total (years)",2016,62.1679813169199,Aggregates,Aggregates,Aggregates,,
10,ZI,Africa Western and Central,"Life expectancy at birth, total (years)",2025,,Aggregates,Aggregates,Aggregates,,
11,ZI,Africa Western and Central,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
12,ZI,Africa Western and Central,"Life expectancy at birth, total (years)",2023,58.8557215483276,Aggregates,Aggregates,Aggregates,,
13,ZI,Africa Western and Central,"Life expectancy at birth, total (years)",2022,57.9878133945189,Aggregates,Aggregates,Aggregates,,
14,ZI,Africa Western and Central,"Life expectancy at birth, total (years)",2021,57.3625716910274,Aggregates,Aggregates,Aggregates,,
15,ZI,Africa Western and Central,"Life expectancy at birth, total (years)",2020,57.3644254011107,Aggregates,Aggregates,Aggregates,,
16,ZI,Africa Western and Central,"Life expectancy at birth, total (years)",2019,57.1498467555118,Aggregates,Aggregates,Aggregates,,
17,ZI,Africa Western and Central,"Life expectancy at birth, total (years)",2018,57.036976441386,Aggregates,Aggregates,Aggregates,,
